country,iso2c,iso3c,year,status,lastupdated,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,region,capital,longitude,latitude,income,lending
Lebanon,LB,LBN,2015,,2022-12-22,6398940,4.22101164081579,7802.75136773923,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,1998,,2022-12-22,4178784,3.89108410484964,6124.11395872503,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,1999,,2022-12-22,4250020,4.0093928969746,5989.81774781375,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2000,,2022-12-22,4320642,3.62677583562813,5970.97454633499,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2001,,2022-12-22,4389200,3.84808165497129,6103.39431138839,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2002,,2022-12-22,4446666,3.7871070488739,6230.74603435432,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2004,,2022-12-22,4574797,3.90836995844113,6669.25306911369,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2007,,2022-12-22,4809608,3.12707396566477,7230.8585889223295,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,1996,,2022-12-22,4034243,3.5000370577578,6055.33654130333,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,1997,,2022-12-22,4107551,3.92691411500429,6010.00783362509,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2010,,2022-12-22,4995800,4.17550754841099,9037.08580895655,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,1995,,2022-12-22,3959640,3.35889121233243,5543.75915928187,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2005,,2022-12-22,4643044,3.72169651776841,6747.71185958088,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lebanon,LB,LBN,2003,,2022-12-22,4504807,3.86476043200344,6348.80648470535,Middle East & North Africa,Beirut,35.5134,33.8872,Lower middle income,IBRD
Lesotho,LS,LSO,2002,,2022-12-22,1997534,0.205253075253648,759.003338056487,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,1995,,2022-12-22,1934079,0.191305525782556,647.566310957878,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2001,,2022-12-22,1999473,0.20005271389011,752.818122079471,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,1998,,2022-12-22,1985639,0.196410324333879,701.343649926432,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,1999,,2022-12-22,1994243,0.195562927887925,701.641927346399,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,1996,,2022-12-22,1955098,0.189248825378574,676.45926917224,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,1997,,2022-12-22,1972579,0.192641207272307,695.295832239921,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2000,,2022-12-22,1998630,0.195133666561595,727.23459461857,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2011,,2022-12-22,2037677,0.279730297219551,1020.00035450016,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2012,,2022-12-22,2054718,0.301744572621826,1075.62019557354,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2013,,2022-12-22,2073939,0.294126304729847,1084.75362387164,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2014,,2022-12-22,2095242,0.291135827892489,1092.09111603204,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2003,,2022-12-22,1993030,0.205716921683929,795.405661153334,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2004,,2022-12-22,1985384,0.216582790610057,811.981964443895,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2005,,2022-12-22,1977424,0.217454631456156,843.508130978023,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2006,,2022-12-22,1976780,0.217525474333288,879.475749369738,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2007,,2022-12-22,1983465,0.221834011497966,913.219151020493,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2008,,2022-12-22,1995014,0.230574827216576,958.068881167853,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2009,,2022-12-22,2009169,0.263790637517188,939.375142714191,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2010,,2022-12-22,2022747,0.271907466391461,982.207498290113,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Lesotho,LS,LSO,2015,,2022-12-22,2118521,0.306817811179659,1113.87132770562,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA
Liberia,LR,LBR,2003,,2022-12-22,3085173,0.155582843902486,534.45395268089,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2007,,2022-12-22,3632740,0.176175555006658,580.35273604346,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2008,,2022-12-22,3783887,0.142710398449444,596.984292458089,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2010,,2022-12-22,4019956,0.181594032142015,627.805378599434,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2006,,2022-12-22,3455397,0.199687618417164,557.024626323936,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2012,,2022-12-22,4331740,0.219311405596613,680.790012196002,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2013,,2022-12-22,4427313,0.207800988249374,723.95918426021,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2014,,2022-12-22,4519398,0.269947463934407,714.182489983352,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2015,,2022-12-22,4612329,0.273180857320295,699.662946853965,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,1999,,2022-12-22,2789743,0.143382383251791,NA,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2000,,2022-12-22,2895224,0.148520459902239,763.426872528757,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2001,,2022-12-22,2981648,0.150923247814631,762.946664857397,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2005,,2022-12-22,3266318,0.205123939766214,545.398063059969,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2011,,2022-12-22,4181150,0.203293358009605,653.101870655313,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,1995,,2022-12-22,2142422,0.196039809150578,NA,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,1996,,2022-12-22,2203966,0.199640103340977,NA,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2009,,2022-12-22,3905066,0.13828191929603,609.120596541239,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,1998,,2022-12-22,2639224,0.185660633580174,NA,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2002,,2022-12-22,3060599,0.147030038263448,771.234966433168,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,1997,,2022-12-22,2383300,0.18881382956405,NA,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Liberia,LR,LBR,2004,,2022-12-22,3122447,0.17934651969567,541.908673590868,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA
Libya,LY,LBY,2002,,2022-12-22,5405326,8.43427392771276,10364.3407605865,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2001,,2022-12-22,5275916,8.42507727568066,10721.3688121658,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,1996,,2022-12-22,4820066,9.42518214480881,NA,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,1997,,2022-12-22,4902346,8.6081235392198,NA,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2000,,2022-12-22,5154790,8.67542615703065,11170.2097243362,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,1995,,2022-12-22,4733063,9.18644015513844,NA,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,1999,,2022-12-22,5057998,8.54488277773143,10979.9842934036,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2012,,2022-12-22,5869870,9.81793482106336,13263.5845198967,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2013,,2022-12-22,5985221,9.79245388104326,10666.7925639867,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,1998,,2022-12-22,4980962,8.41202964407277,NA,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2003,,2022-12-22,5542641,8.82611703860042,11423.1768487155,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2004,,2022-12-22,5687563,8.52034502026135,11628.7829820942,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2005,,2022-12-22,5837986,9.07676066343201,12674.0090188783,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2014,,2022-12-22,6097764,9.51168329899288,8057.35787531799,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2007,,2022-12-22,6097177,8.10047000269935,13729.2596890289,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2008,,2022-12-22,6228370,8.55279960210516,13418.2902212993,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2009,,2022-12-22,6360191,8.86765845960898,12561.9914564063,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2006,,2022-12-22,5973369,8.85932179460959,13191.9643080309,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2010,,2022-12-22,6491988,9.17284493394943,12925.665949288301,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2011,,2022-12-22,6188132,6.77910567566101,6734.27376811136,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Libya,LY,LBY,2015,,2022-12-22,6192235,8.2894143764012,7867.57189285698,Middle East & North Africa,Tripoli,13.1072,32.8578,Upper middle income,IBRD
Liechtenstein,LI,LIE,2006,,2022-12-22,34889,6.59233581278698,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2007,,2022-12-22,35150,5.68990051152865,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2009,,2022-12-22,35675,5.88647493885043,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2011,,2022-12-22,36189,4.9738872904075,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2012,,2022-12-22,36505,5.20476640503531,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2013,,2022-12-22,36806,5.16220175014438,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2014,,2022-12-22,37096,4.31313339507551,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2015,,2022-12-22,37355,4.28322838773179,167805.956932057,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2000,,2022-12-22,33026,6.66141827650942,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2001,,2022-12-22,33376,6.29194630872483,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2004,,2022-12-22,34300,6.70553948024271,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2005,,2022-12-22,34603,6.64682265041543,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,1995,,2022-12-22,30890,6.47458724506313,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,1996,,2022-12-22,31337,6.7013434598079,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2008,,2022-12-22,35401,6.21451368062786,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2010,,2022-12-22,35926,5.28864882301993,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,1999,,2022-12-22,32615,7.05196995247586,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,1997,,2022-12-22,31770,6.92477179729304,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,1998,,2022-12-22,32190,7.14507611059335,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2002,,2022-12-22,33693,6.52954616115831,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Liechtenstein,LI,LIE,2003,,2022-12-22,34000,6.76470600506838,NA,Europe & Central Asia,Vaduz,9.52148,47.1411,High income,Not classified
Lithuania,LT,LTU,2000,,2022-12-22,3499536,3.00325528870113,6423.42067622444,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,1995,,2022-12-22,3629102,3.78606057366258,4936.0202154344,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,1996,,2022-12-22,3601613,3.95100750691426,5230.26019154918,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,1999,,2022-12-22,3524238,3.47592869721057,6151.08296362442,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,1998,,2022-12-22,3549331,4.14444299503202,6178.1238213384,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2007,,2022-12-22,3231294,4.08814550398292,11984.9232941064,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2008,,2022-12-22,3198231,4.08350754514502,12425.3980999207,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,1997,,2022-12-22,3575137,3.89355708606411,5706.89526075875,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2010,,2022-12-22,3097282,4.06808304231571,11106.9502145424,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2011,,2022-12-22,3028115,3.91332574273754,12046.7213858694,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2001,,2022-12-22,3470818,3.21249918607083,6899.23683441212,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2009,,2022-12-22,3162916,3.695956383408,10699.7894581629,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2003,,2022-12-22,3415213,3.28822815509203,8275.80344758031,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2004,,2022-12-22,3377075,3.52672056362743,8919.08174949012,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2005,,2022-12-22,3322528,3.86151747214955,9766.48764716509,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2002,,2022-12-22,3443067,3.25872260604537,7424.39482424481,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2013,,2022-12-22,2957689,3.83069346496745,13262.3344620771,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2006,,2022-12-22,3269909,3.98176232358873,10659.4002106998,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2015,,2022-12-22,2904910,3.81078921371891,14263.9645773495,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2012,,2022-12-22,2987773,3.99294066355637,12678.6926859879,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Lithuania,LT,LTU,2014,,2022-12-22,2932367,3.70349265855099,13850.0001271199,Europe & Central Asia,Vilnius,25.2799,54.6896,High income,Not classified
Low & middle income,XO,LMY,2001,,2022-12-22,5093407382,2.05455478221641,2272.86364808901,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2003,,2022-12-22,5241904688,2.24128875057018,2452.80067670591,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2004,,2022-12-22,5315840366,2.39640857920009,2604.20110193346,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2007,,2022-12-22,5536137785,2.79661133623379,3159.50121704191,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2008,,2022-12-22,5609875336,2.84568194458074,3301.70898494463,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2009,,2022-12-22,5684902603,2.88062414825129,3362.65042832059,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2014,,2022-12-22,6082432550,3.32006187520228,4202.05681535339,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2015,,2022-12-22,6162743397,3.25286754668462,4329.53989206234,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,1998,,2022-12-22,4868438618,1.99156104791704,2085.96996291668,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2002,,2022-12-22,5167898454,2.10281990558755,2346.76642957751,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2000,,2022-12-22,5018572610,2.02140942661193,2222.8814957521,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2010,,2022-12-22,5761260544,3.0552549862938,3581.19947202571,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2005,,2022-12-22,5389738377,2.53391121791053,2755.4968452495,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2006,,2022-12-22,5463138510,2.67075506101285,2941.12425654771,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2013,,2022-12-22,6001328521,3.31864669988744,4056.68436725665,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,1995,,2022-12-22,4638198171,2.01761024568569,1921.97650128699,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2011,,2022-12-22,5839761629,3.21803755653795,3754.12314548533,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,2012,,2022-12-22,5920180850,3.26827699656916,3901.83674911157,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,1999,,2022-12-22,4943693250,1.96840853955897,2132.2608226877,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,1996,,2022-12-22,4715310660,2.00123914466157,1994.04371055824,Aggregates,,,,Aggregates,Aggregates
Low & middle income,XO,LMY,1997,,2022-12-22,4792182844,1.99678447663152,2065.05113971258,Aggregates,,,,Aggregates,Aggregates
Low income,XM,,2010,,2022-12-22,534960135,0.374812974807988,853.140136785345,NA,NA,NA,NA,NA,NA
Low income,XM,,2011,,2022-12-22,550299855,0.335925942478041,834.29972087664,NA,NA,NA,NA,NA,NA
Low income,XM,,2012,,2022-12-22,565535976,0.314604208898035,779.563296233315,NA,NA,NA,NA,NA,NA
Low income,XM,,2013,,2022-12-22,580126164,0.273388806917485,785.504353884988,NA,NA,NA,NA,NA,NA
Low income,XM,,2014,,2022-12-22,594773454,0.274776893462209,799.726613615251,NA,NA,NA,NA,NA,NA
Low income,XM,,2015,,2022-12-22,610047256,0.242850039496902,778.135808862351,NA,NA,NA,NA,NA,NA
Low income,XM,,2008,,2022-12-22,505273533,0.422959022309618,816.792105713248,NA,NA,NA,NA,NA,NA
Low income,XM,,2005,,2022-12-22,462591596,0.423526929708123,752.240639786122,NA,NA,NA,NA,NA,NA
Low income,XM,,2007,,2022-12-22,490959927,0.406652325500797,797.480738031427,NA,NA,NA,NA,NA,NA
Low income,XM,,1995,,2022-12-22,349333486,0.453576571605864,617.250392289541,NA,NA,NA,NA,NA,NA
Low income,XM,,2001,,2022-12-22,411561975,0.402077961648425,683.616758280914,NA,NA,NA,NA,NA,NA
Low income,XM,,2002,,2022-12-22,423857982,0.387087195972098,692.866902625028,NA,NA,NA,NA,NA,NA
Low income,XM,,2003,,2022-12-22,436823058,0.392607478721183,705.669228003916,NA,NA,NA,NA,NA,NA
Low income,XM,,2006,,2022-12-22,476615219,0.430221262820667,773.650192363757,NA,NA,NA,NA,NA,NA
Low income,XM,,2009,,2022-12-22,519948553,0.38305713063798,821.953244092889,NA,NA,NA,NA,NA,NA
Low income,XM,,1996,,2022-12-22,359616245,0.425260937046706,633.859834852269,NA,NA,NA,NA,NA,NA
Low income,XM,,1997,,2022-12-22,369731523,0.402329366597306,659.298581767636,NA,NA,NA,NA,NA,NA
Low income,XM,,1998,,2022-12-22,379823251,0.383803680773508,665.76803179045,NA,NA,NA,NA,NA,NA
Low income,XM,,2004,,2022-12-22,449503454,0.395102634829509,726.911162231045,NA,NA,NA,NA,NA,NA
Low income,XM,,1999,,2022-12-22,390376128,0.391364619160567,664.53525175866,NA,NA,NA,NA,NA,NA
Low income,XM,,2000,,2022-12-22,400821583,0.398281945810288,668.842865988747,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,1995,,2022-12-22,2236944577,1.05470672399476,1091.78851483592,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,1996,,2022-12-22,2280816181,1.05458845581635,1134.67622264204,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,1997,,2022-12-22,2325018791,1.07611500650083,1153.21454813412,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,1998,,2022-12-22,2369629151,1.06571716694791,1146.83299932638,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,1999,,2022-12-22,2414211939,1.10209618217407,1173.34748218007,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2000,,2022-12-22,2459549814,1.11112177203945,1202.72735046938,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2001,,2022-12-22,2505434958,1.12562163289443,1229.16232303937,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2002,,2022-12-22,2550242901,1.13500669626701,1266.03275679222,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2003,,2022-12-22,2594524373,1.16433394202891,1321.13744597486,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2004,,2022-12-22,2639297493,1.19842884264963,1383.94305276871,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2005,,2022-12-22,2683610483,1.22068313819542,1443.94391371283,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2006,,2022-12-22,2727263371,1.26437273870726,1512.25730952349,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2007,,2022-12-22,2770966712,1.32372909155914,1590.70303864815,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2008,,2022-12-22,2814667244,1.34799194714502,1632.31557553201,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2009,,2022-12-22,2858820038,1.37909735895324,1681.86987806518,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2010,,2022-12-22,2904506894,1.4287910567411,1764.84033796658,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2011,,2022-12-22,2950807764,1.48438000368668,1820.2218985807,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2012,,2022-12-22,2996702087,1.52848880514815,1872.47940489683,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2013,,2022-12-22,3042938624,1.53694016381067,1936.0856630464,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2014,,2022-12-22,3089095464,1.60215553402321,2018.16732253766,NA,NA,NA,NA,NA,NA
Lower middle income,XN,,2015,,2022-12-22,3134736445,1.59794089874145,2088.22078732738,NA,NA,NA,NA,NA,NA
Luxembourg,LU,LUX,1996,,2022-12-22,414225,21.0996439133321,74916.5067672272,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,1998,,2022-12-22,424700,17.8243465975983,82170.2399212578,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,1995,,2022-12-22,408625,21.1930253900275,74896.0965788046,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2006,,2022-12-22,472637,24.7970435387598,105614.179863952,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2007,,2022-12-22,479993,23.146170166392402,112417.878458001,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,1997,,2022-12-22,419450,19.644772916915,77993.0585335828,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2009,,2022-12-22,497783,20.9729934135623,104574.349887682,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,2010,,2022-12-22,506953,21.757440498372,106544.057241723,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
Luxembourg,LU,LUX,1999,,2022-12-22,430475,18.3982809686974,87695.33957586,Europe & Central Asia,Luxembourg,6.1296,49.61,High income,Not classified
